"order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount_price","sale_price","profit","year","month"
"4285","2022-02-24 00:00:00","Second Class","Corporate","United States","Port Arthur","Texas","77642","Central","Furniture","Bookcases","FUR-BO-10003965","240","250","2","4","10","240","0",2022,2
"4286","2023-01-01 00:00:00","Second Class","Corporate","United States","Port Arthur","Texas","77642","Central","Office Supplies","Labels","OFF-LA-10000240","10","10","2","4","0.4","9.6","-0.40000000000000036",2023,1
"4287","2023-05-13 00:00:00","Second Class","Corporate","United States","Port Arthur","Texas","77642","Central","Technology","Copiers","TEC-CO-10001571","390","440","1","5","22","418","28",2023,5
"4288","2022-01-15 00:00:00","Standard Class","Home Office","United States","Nashville","Tennessee","37211","South","Office Supplies","Storage","OFF-ST-10000736","50","60","1","3","1.7999999999999998","58.2","8.200000000000003",2022,1
"4289","2023-10-18 00:00:00","Standard Class","Corporate","United States","Houston","Texas","77095","Central","Office Supplies","Binders","OFF-BI-10002082","30","30","5","3","0.8999999999999999","29.1","-0.8999999999999986",2023,10
"4290","2023-12-24 00:00:00","Standard Class","Corporate","United States","Houston","Texas","77095","Central","Office Supplies","Paper","OFF-PA-10002250","10","10","3","4","0.4","9.6","-0.40000000000000036",2023,12
"4291","2022-01-20 00:00:00","Second Class","Home Office","United States","Los Angeles","California","90004","West","Office Supplies","Art","OFF-AR-10000122","10","10","2","3","0.3","9.7","-0.3000000000000007",2022,1
"4292","2022-08-06 00:00:00","Second Class","Home Office","United States","Los Angeles","California","90004","West","Furniture","Tables","FUR-TA-10003748","800","900","9","3","27","873","73",2022,8
"4293","2023-05-18 00:00:00","Second Class","Home Office","United States","Los Angeles","California","90004","West","Office Supplies","Appliances","OFF-AP-10001394","170","190","1","3","5.7","184.3","14.300000000000011",2023,5
"4294","2023-02-12 00:00:00","Standard Class","Consumer","United States","Philadelphia","Pennsylvania","19140","East","Technology","Phones","TEC-PH-10004896","50","50","3","3","1.5","48.5","-1.5",2023,2
"4295","2023-02-17 00:00:00","Standard Class","Corporate","United States","Redmond","Oregon","97756","West","Furniture","Tables","FUR-TA-10002607","170","180","5","4","7.2","172.8","2.8000000000000114",2023,2
"4296","2022-09-24 00:00:00","Standard Class","Consumer","United States","Citrus Heights","California","95610","West","Furniture","Furnishings","FUR-FU-10001215","110","130","3","5","6.5","123.5","13.5",2022,9
"4297","2022-07-19 00:00:00","Standard Class","Corporate","United States","Los Angeles","California","90032","West","Office Supplies","Storage","OFF-ST-10000419","50","50","4","3","1.5","48.5","-1.5",2022,7
"4298","2022-09-22 00:00:00","Second Class","Consumer","United States","Tallahassee","Florida","32303","South","Technology","Phones","TEC-PH-10001459","3630","4370","13","5","218.5","4151.5","521.5",2022,9
"4299","2023-10-11 00:00:00","Second Class","Consumer","United States","Tallahassee","Florida","32303","South","Office Supplies","Paper","OFF-PA-10000241","40","50","2","3","1.5","48.5","8.5",2023,10
"4300","2023-05-02 00:00:00","Second Class","Consumer","United States","Tallahassee","Florida","32303","South","Office Supplies","Appliances","OFF-AP-10003040","140","160","6","4","6.4","153.6","13.599999999999994",2023,5
"4301","2023-04-02 00:00:00","Second Class","Consumer","United States","Tallahassee","Florida","32303","South","Furniture","Furnishings","FUR-FU-10001852","0","0","2","4","0","0","0",2023,4
"4302","2023-08-29 00:00:00","Second Class","Consumer","United States","Tallahassee","Florida","32303","South","Office Supplies","Paper","OFF-PA-10000141","10","10","5","2","0.2","9.8","-0.1999999999999993",2023,8
"4303","2023-08-02 00:00:00","Second Class","Home Office","United States","Lakewood","Ohio","44107","East","Office Supplies","Art","OFF-AR-10002804","0","0","1","3","0","0","0",2023,8
"4304","2023-07-22 00:00:00","Same Day","Consumer","United States","The Colony","Texas","75056","Central","Office Supplies","Envelopes","OFF-EN-10003862","50","60","7","3","1.7999999999999998","58.2","8.200000000000003",2023,7
"4305","2023-04-14 00:00:00","Second Class","Consumer","United States","Seattle","Washington","98105","West","Furniture","Furnishings","FUR-FU-10000448","60","60","4","4","2.4","57.6","-2.3999999999999986",2023,4
"4306","2022-05-08 00:00:00","Second Class","Consumer","United States","Seattle","Washington","98105","West","Technology","Phones","TEC-PH-10000526","320","380","5","3","11.4","368.6","48.60000000000002",2022,5
"4307","2022-06-01 00:00:00","Same Day","Corporate","United States","Los Angeles","California","90032","West","Office Supplies","Binders","OFF-BI-10002764","10","10","3","5","0.5","9.5","-0.5",2022,6
"4308","2023-09-19 00:00:00","Same Day","Corporate","United States","Los Angeles","California","90032","West","Office Supplies","Binders","OFF-BI-10001524","30","30","2","4","1.2","28.8","-1.1999999999999993",2023,9
"4309","2023-10-26 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Technology","Phones","TEC-PH-10001079","620","670","7","4","26.8","643.2","23.200000000000045",2023,10
"4310","2023-04-26 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Furniture","Tables","FUR-TA-10002041","470","570","4","2","11.4","558.6","88.60000000000002",2023,4
"4311","2023-11-29 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Binders","OFF-BI-10001036","20","20","3","4","0.8","19.2","-0.8000000000000007",2023,11
"4312","2022-12-09 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Paper","OFF-PA-10000223","20","20","3","3","0.6","19.4","-0.6000000000000014",2022,12
"4313","2022-03-13 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Technology","Machines","TEC-MA-10003246","390","450","4","3","13.5","436.5","46.5",2022,3
"4314","2023-09-17 00:00:00","Standard Class","Corporate","United States","Long Beach","New York","11561","East","Office Supplies","Appliances","OFF-AP-10001962","20","20","2","5","1","19","-1",2023,9
"4315","2023-01-10 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Art","OFF-AR-10004062","20","20","2","3","0.6","19.4","-0.6000000000000014",2023,1
"4316","2022-12-07 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Binders","OFF-BI-10004330","80","90","3","3","2.6999999999999997","87.3","7.299999999999997",2022,12
"4317","2023-04-03 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Storage","OFF-ST-10001963","260","300","3","3","9","291","31",2023,4
"4318","2022-10-14 00:00:00","Standard Class","Consumer","United States","San Francisco","California","94110","West","Office Supplies","Envelopes","OFF-EN-10002230","160","170","2","2","3.4","166.6","6.599999999999994",2022,10
"4319","2022-08-14 00:00:00","Standard Class","Consumer","United States","Richmond","Virginia","23223","South","Furniture","Furnishings","FUR-FU-10000175","70","80","6","4","3.2","76.8","6.799999999999997",2022,8
"4320","2023-12-12 00:00:00","Second Class","Consumer","United States","Albuquerque","New Mexico","87105","West","Technology","Phones","TEC-PH-10004897","20","20","3","4","0.8","19.2","-0.8000000000000007",2023,12
"4321","2023-08-24 00:00:00","Second Class","Consumer","United States","Albuquerque","New Mexico","87105","West","Office Supplies","Storage","OFF-ST-10003123","30","30","1","2","0.6","29.4","-0.6000000000000014",2023,8
"4322","2023-05-28 00:00:00","Standard Class","Consumer","United States","Akron","Ohio","44312","East","Office Supplies","Binders","OFF-BI-10001658","10","10","2","5","0.5","9.5","-0.5",2023,5
"4323","2022-04-23 00:00:00","Standard Class","Consumer","United States","Akron","Ohio","44312","East","Technology","Phones","TEC-PH-10002834","290","320","3","3","9.6","310.4","20.399999999999977",2022,4
"4324","2022-10-20 00:00:00","Standard Class","Consumer","United States","Akron","Ohio","44312","East","Office Supplies","Binders","OFF-BI-10002160","0","0","2","4","0","0","0",2022,10
"4325","2023-07-16 00:00:00","Standard Class","Consumer","United States","Akron","Ohio","44312","East","Office Supplies","Art","OFF-AR-10004999","10","10","3","3","0.3","9.7","-0.3000000000000007",2023,7
"4326","2023-11-19 00:00:00","Standard Class","Consumer","United States","Akron","Ohio","44312","East","Technology","Accessories","TEC-AC-10003280","60","70","3","2","1.4000000000000001","68.6","8.599999999999994",2023,11
"4327","2022-03-12 00:00:00","First Class","Corporate","United States","Plainfield","New Jersey","7060","East","Office Supplies","Art","OFF-AR-10000315","10","10","3","2","0.2","9.8","-0.1999999999999993",2022,3
"4328","2022-06-10 00:00:00","First Class","Corporate","United States","Plainfield","New Jersey","7060","East","Office Supplies","Paper","OFF-PA-10000007","20","20","5","5","1","19","-1",2022,6
"4329","2023-11-04 00:00:00","Standard Class","Consumer","United States","New York City","New York","10011","East","Office Supplies","Paper","OFF-PA-10000791","30","40","9","5","2","38","8",2023,11
"4330","2022-05-04 00:00:00","Standard Class","Consumer","United States","Hialeah","Florida","33012","South","Office Supplies","Paper","OFF-PA-10000556","20","20","3","4","0.8","19.2","-0.8000000000000007",2022,5
"4331","2023-04-03 00:00:00","Standard Class","Consumer","United States","Hialeah","Florida","33012","South","Office Supplies","Appliances","OFF-AP-10000804","20","20","5","3","0.6","19.4","-0.6000000000000014",2023,4
"4332","2022-06-06 00:00:00","Standard Class","Consumer","United States","Redmond","Washington","98052","West","Technology","Accessories","TEC-AC-10001998","20","20","1","3","0.6","19.4","-0.6000000000000014",2022,6
"4333","2023-06-24 00:00:00","Standard Class","Consumer","United States","Redmond","Washington","98052","West","Office Supplies","Binders","OFF-BI-10003476","20","20","5","2","0.4","19.6","-0.3999999999999986",2023,6
"4334","2023-09-08 00:00:00","Standard Class","Consumer","United States","Daytona Beach","Florida","32114","South","Technology","Accessories","TEC-AC-10003237","50","50","6","3","1.5","48.5","-1.5",2023,9
"4335","2023-11-17 00:00:00","Standard Class","Consumer","United States","Daytona Beach","Florida","32114","South","Office Supplies","Envelopes","OFF-EN-10003798","20","30","2","5","1.5","28.5","8.5",2023,11
"4336","2023-04-01 00:00:00","Standard Class","Consumer","United States","Bullhead City","Arizona","86442","West","Office Supplies","Envelopes","OFF-EN-10003068","10","10","1","4","0.4","9.6","-0.40000000000000036",2023,4
"4337","2023-08-18 00:00:00","Standard Class","Consumer","United States","Bullhead City","Arizona","86442","West","Furniture","Furnishings","FUR-FU-10002088","10","10","2","2","0.2","9.8","-0.1999999999999993",2023,8
"4338","2022-08-07 00:00:00","Standard Class","Home Office","United States","Los Angeles","California","90049","West","Technology","Accessories","TEC-AC-10000158","90","110","3","4","4.4","105.6","15.599999999999994",2022,8
"4339","2022-11-24 00:00:00","Standard Class","Home Office","United States","Los Angeles","California","90049","West","Office Supplies","Paper","OFF-PA-10000482","100","110","3","2","2.2","107.8","7.799999999999997",2022,11
"4340","2023-07-29 00:00:00","Standard Class","Consumer","United States","Franklin","Tennessee","37064","South","Office Supplies","Paper","OFF-PA-10004888","10","10","1","4","0.4","9.6","-0.40000000000000036",2023,7
"4341","2023-11-23 00:00:00","Same Day","Consumer","United States","Portage","Indiana","46368","Central","Office Supplies","Art","OFF-AR-10003478","20","20","2","5","1","19","-1",2023,11
"4342","2022-06-07 00:00:00","Standard Class","Consumer","United States","Arlington","Virginia","22204","South","Office Supplies","Storage","OFF-ST-10003208","500","540","3","4","21.6","518.4","18.399999999999977",2022,6
"4343","2022-12-18 00:00:00","First Class","Consumer","United States","San Francisco","California","94110","West","Office Supplies","Binders","OFF-BI-10004970","20","20","6","4","0.8","19.2","-0.8000000000000007",2022,12
"4344","2022-12-11 00:00:00","First Class","Consumer","United States","San Francisco","California","94110","West","Technology","Phones","TEC-PH-10000038","580","660","6","2","13.200000000000001","646.8","66.79999999999995",2022,12
"4345","2022-03-17 00:00:00","First Class","Consumer","United States","San Francisco","California","94110","West","Technology","Accessories","TEC-AC-10001552","90","100","2","4","4","96","6",2022,3
"4346","2022-03-23 00:00:00","First Class","Consumer","United States","San Francisco","California","94110","West","Technology","Accessories","TEC-AC-10002926","160","200","4","4","8","192","32",2022,3
"4347","2023-10-15 00:00:00","Standard Class","Consumer","United States","New Rochelle","New York","10801","East","Furniture","Chairs","FUR-CH-10001394","590","630","2","5","31.5","598.5","8.5",2023,10
"4348","2022-04-15 00:00:00","Standard Class","Consumer","United States","New Rochelle","New York","10801","East","Furniture","Furnishings","FUR-FU-10004053","60","60","3","3","1.7999999999999998","58.2","-1.7999999999999972",2022,4
"4349","2023-09-01 00:00:00","Second Class","Consumer","United States","Mesa","Arizona","85204","West","Office Supplies","Binders","OFF-BI-10004230","20","20","2","3","0.6","19.4","-0.6000000000000014",2023,9
"4350","2023-10-31 00:00:00","Second Class","Consumer","United States","Mesa","Arizona","85204","West","Office Supplies","Storage","OFF-ST-10000060","380","420","8","2","8.4","411.6","31.600000000000023",2023,10
